measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2011,66.23655423066562,72.67494056802914,52.79408024177428
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,24.24224755874299,26.4771420888921,21.175865797622162
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,24.617973287428146,27.70992066629982,20.5737445073398
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2010,67.7679005534454,74.03854041145343,56.942646825362935
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,30.720185872560116,34.42636613097857,25.36127809031445
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2010,74.1382277563496,81.44446061224438,58.32103484021404
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2011,56.27388816265822,61.33896782432979,43.53508015863648
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2010,54.38097926028214,59.26281463541198,44.12509608490196
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2011,71.85473657140989,78.61296782597601,58.50923324612861
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2011,78.00432873666796,84.78195476017977,60.752244712692196
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2010,38.45240423162528,41.28662416284684,33.544353873643914
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,24.8345768082853,27.334733173249116,21.436416581819678
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,18.438454573870555,20.273225849947554,15.970659568025726
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,26.961427325514723,29.683477758920336,23.37975172326083
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2011,72.56007293705676,78.99761554995077,56.60410684891696
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,17.178645801163686,18.631659533640327,15.451138266908698
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,20.94289897721706,22.696601884883272,18.80433560635672
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,23.47564337102502,25.83395164165118,20.216219815514187
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,24.660406962942336,27.659428572760426,20.584984537425605
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,24.05289165741195,26.747533845435626,20.507153733785543
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,29.279606775917443,31.720389140303997,26.259846142652492
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2011,48.00047480067944,52.3985813924697,38.71308378430453
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2011,75.87734504297872,83.45481985199027,58.889881212954485
Deaths,Iowa,Both,All Ages,Chronic respiratory diseases,Rate,2010,73.25411375600059,80.33172466219578,58.95470934621951
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,16.402106067036957,18.18752837632352,14.096171550847306
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,19.46460878767352,21.625428960730282,16.592795579947758
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2011,55.63023254305581,60.831784385922454,45.140695825294635
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2011,68.20841532511979,74.501699117926,56.51890912972372
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2010,48.905038902260905,53.72076705706708,41.06252044761212
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2011,84.92843668581078,93.96428802147717,64.53936571686518
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2010,62.63730870549556,68.51636353374451,50.210711465165744
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,27.749703558489163,30.59007450867515,23.883668495996393
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2010,47.5049552327662,51.88409554337628,38.47757639900659
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,21.32680371063742,23.138703641252913,19.176239486656947
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2011,70.70500313079616,77.99942497435113,55.49641277611401
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,14.417738410303196,15.723139962591333,12.636338182293859
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,18.36888937288725,20.12351886087398,16.14411491543699
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2010,70.22567655552771,77.16251144623494,55.620831764800556
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,18.552682376613888,20.423414277406483,16.295548326750307
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2011,59.80483311781474,65.59628636135757,45.7038120756454
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,20.42185909410571,22.0503951343802,18.627108862730147
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,23.13559545372664,25.356935445468455,20.08121210611463
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,22.161887460229444,24.073780448853388,19.48512111676718
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,17.76594249788204,19.394203054594925,15.525122027855886
Deaths,Kansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,28.480438498036296,31.523119823076645,24.298958413561472
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,20.505666756547484,22.486152293519087,17.757089361378224
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2010,74.34033603977511,81.8731559760399,55.944801799793574
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2011,63.9978227871964,71.13278002309187,48.953560107830434
Deaths,Washington,Both,All Ages,Chronic respiratory diseases,Rate,2010,54.24588546562231,59.198537975279415,43.392518182098115
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2010,61.756018331405336,67.56615252459035,50.65162586616401
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2011,69.44542444045729,76.44169701533475,55.10791552399822
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,24.267215810478522,27.07576186088856,20.65603608546723
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2011,39.02025707466009,42.15304248639025,34.064566021230775
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,17.397128192985097,18.92308089935467,15.60158125082798
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2011,72.30968961324237,78.80833200429912,57.039878323458844
Deaths,Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2010,52.83634270103609,57.86969252961974,43.137750511058826
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2010,66.82295407984732,74.0488800567743,52.75546891235607
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,18.048267563170477,19.627057006612272,15.686757731731596
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,23.976833840566208,26.387235854662052,20.65589628882028
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2012,64.92040017333542,71.10293198322606,51.78766269146243
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2010,62.48911697339468,69.35843183368408,48.321691679807614
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2011,40.767136970334995,46.28758049315191,35.30589168599391
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2011,74.0851755689908,81.29634164478612,56.79854421064988
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2012,61.000732734194074,66.6954924566489,46.64478157524568
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2010,58.69646323486355,64.10942517711611,44.81694076421618
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,17.43768066388901,18.945512146663287,15.74382026522279
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,19.758723389496847,21.78052747483299,17.12143531784403
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2010,20.195074763371114,21.841572344509018,18.52003395318808
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,29.566779746364443,31.97113836613663,26.49919904954223
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,23.452766380773948,25.536206257177398,20.803218990006677
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,17.641423231488456,19.23684257585626,15.423448258661688
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2011,64.74394735907819,70.7735509263425,51.69337936327765
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2011,76.94806138665267,84.93393166214686,57.35083350698705
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,19.970038583935818,22.15363172001158,16.935065988559682
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2011,50.179015151678556,55.205913262836376,41.66919357834406
Deaths,Kansas,Both,All Ages,Chronic respiratory diseases,Rate,2010,72.79235883398502,80.05137296741788,56.25247235216194
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2010,105.43563125502268,114.9831302900024,80.5162721002447
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,31.622952407342574,35.54668465243529,26.328403136354893
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,27.37711236549199,30.015991551182545,23.899925052289316
Deaths,New York,Both,All Ages,Chronic respiratory diseases,Rate,2010,43.8291335538724,47.59820245877638,37.59640340808435
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,17.027730364799297,18.933317929437802,14.633804698791925
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2011,25.137592459462088,27.665057911116076,21.673331119925628
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,18.161656157869178,19.90471301406191,15.932631482772226
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,27.228666849686075,30.10390346993208,23.399139541657323
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.52124487971033,22.195534839785374,18.718631499940514
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2012,64.79854345912952,72.0581012804767,49.53549822952158
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2012,71.5069632930829,78.69986391130554,56.59112689680283
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2012,57.02068439432119,62.57260100790163,45.683301195249015
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2013,87.14739609331396,96.48258572763079,66.2752940466125
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2012,39.8264313218543,42.935061508005425,34.637470370173936
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2013,59.42838409706779,64.88848675895827,45.95301984819947
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.98754486057593,27.826083118500566,21.469508053434456
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,25.422378499978695,27.978957368485116,21.98896955027076
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,21.265231451021474,22.991134182043034,19.040164495846536
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2013,76.18201367763724,83.06932707811532,59.25534363375066
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2012,50.11214324707993,55.08224967946676,41.52772495506691
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.04519666041745,22.290056482094982,16.856301530990894
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2012,78.52375913620706,86.77917870718282,58.433292492697554
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,30.47599197407102,33.12484488395702,27.32290307485359
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2013,76.51186925748962,84.53061832128888,58.5747198087126
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2012,89.97540304595529,98.34770871907843,68.58558476782824
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2013,50.202160338236354,55.03478760940073,39.96184077223728
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2013,40.284657369967505,45.94875930439357,34.48583881036493
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.66259912704392,22.80008094325906,17.800029557713412
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,34.143696910762905,38.49997109904009,27.497494191896145
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.385832749822274,26.965409641207046,20.992220560578552
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,17.57840004589674,19.518919495210326,15.097490254023226
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,23.142184290619802,25.36266176029099,20.09853686409825
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,22.635878334302213,24.71064561183236,19.988421683513586
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,30.38748407386675,32.90892027663366,27.273516351560456
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2013,62.38787819406456,68.2000322934664,47.5762429547263
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2013,67.38322826647779,73.93487019730048,53.42293224614338
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,17.745907625053405,19.24029459275867,15.780219189378604
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.091950584405474,22.148922289537204,17.257755193923895
Deaths,Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2012,54.14327400773637,59.34803150344912,43.716099591050536
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2013,40.63823184674603,43.83050609506665,35.29891161964196
Deaths,Iowa,Both,All Ages,Chronic respiratory diseases,Rate,2012,75.62538825501761,83.1025413028385,60.25154560874924
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,20.83627897687097,22.591432287344205,18.92015124323989
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,27.860496626934363,30.77970404074982,24.043662028363116
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2012,63.89394983895986,69.83490273236167,52.021790523462805
Deaths,Alaska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,10.71330257349819,11.715947261788084,9.605043707967576
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2013,57.63226939602683,63.23245629614682,46.06367082939382
